Site,Species,ReadingDateTime,Value,Units,Provisional or Ratified
CT4,NOX,09/03/2016 23:00,408.10001,ug m-3 as NO2,R
CT4,NOX,10/03/2016 00:00,281.50000,ug m-3 as NO2,R
CT4,NOX,10/03/2016 01:00,117.30000,ug m-3 as NO2,R
CT4,NOX,10/03/2016 02:00,113.40000,ug m-3 as NO2,R
CT4,NOX,10/03/2016 03:00,94.60000,ug m-3 as NO2,R
CT4,NOX,10/03/2016 04:00,65.80000,ug m-3 as NO2,R
CT4,NOX,10/03/2016 05:00,92.20000,ug m-3 as NO2,R
CT4,NOX,10/03/2016 06:00,490.79999,ug m-3 as NO2,R
CT4,NOX,10/03/2016 07:00,966.59998,ug m-3 as NO2,R
CT4,NOX,10/03/2016 08:00,1077.90002,ug m-3 as NO2,R
CT4,NOX,10/03/2016 09:00,1275.09998,ug m-3 as NO2,R
CT4,NOX,10/03/2016 10:00,,ug m-3 as NO2,R
CT4,NOX,10/03/2016 11:00,,ug m-3 as NO2,R
CT4,NOX,10/03/2016 12:00,1317.80005,ug m-3 as NO2,R
CT4,NOX,10/03/2016 13:00,781.50000,ug m-3 as NO2,R
CT4,NOX,10/03/2016 14:00,1202.19995,ug m-3 as NO2,R
CT4,NOX,10/03/2016 15:00,1171.40002,ug m-3 as NO2,R
CT4,NOX,10/03/2016 16:00,1108.80005,ug m-3 as NO2,R
CT4,NOX,10/03/2016 17:00,1081.90002,ug m-3 as NO2,R
CT4,NOX,10/03/2016 18:00,1122.90002,ug m-3 as NO2,R
CT4,NOX,10/03/2016 19:00,1520.80005,ug m-3 as NO2,R
CT4,NOX,10/03/2016 20:00,1216.40002,ug m-3 as NO2,R
CT4,NOX,10/03/2016 21:00,870.70001,ug m-3 as NO2,R
CT4,NOX,10/03/2016 22:00,1221.69995,ug m-3 as NO2,R
CT4,NOX,10/03/2016 23:00,684.20001,ug m-3 as NO2,R
CT4,NOX,11/03/2016 00:00,434.50000,ug m-3 as NO2,R
CT4,NOX,11/03/2016 01:00,220.00000,ug m-3 as NO2,R
CT4,NOX,11/03/2016 02:00,177.89999,ug m-3 as NO2,R
CT4,NOX,11/03/2016 03:00,153.10001,ug m-3 as NO2,R
CT4,NOX,11/03/2016 04:00,142.70000,ug m-3 as NO2,R
CT4,NOX,11/03/2016 05:00,173.89999,ug m-3 as NO2,R
CT4,NOX,11/03/2016 06:00,291.00000,ug m-3 as NO2,R
CT4,NOX,11/03/2016 07:00,724.29999,ug m-3 as NO2,R
CT4,NOX,11/03/2016 08:00,1068.59998,ug m-3 as NO2,R
CT4,NOX,11/03/2016 09:00,1692.50000,ug m-3 as NO2,R
CT4,NOX,11/03/2016 10:00,1697.69995,ug m-3 as NO2,R
CT4,NOX,11/03/2016 11:00,1480.09998,ug m-3 as NO2,R
CT4,NOX,11/03/2016 12:00,928.09998,ug m-3 as NO2,R
CT4,NOX,11/03/2016 13:00,481.00000,ug m-3 as NO2,R
CT4,NOX,11/03/2016 14:00,557.70001,ug m-3 as NO2,R
CT4,NOX,11/03/2016 15:00,517.79999,ug m-3 as NO2,R
CT4,NOX,11/03/2016 16:00,597.59998,ug m-3 as NO2,R
CT4,NOX,11/03/2016 17:00,516.59998,ug m-3 as NO2,R
CT4,NOX,11/03/2016 18:00,357.20001,ug m-3 as NO2,R
CT4,NOX,11/03/2016 19:00,609.00000,ug m-3 as NO2,R
